ProductKey,ProductSubcategoryKey,Category,SubCategory,EnglishProductName,Color,Size,ProductLine,ModelName,EnglishDescription,StartDate,EndDate,Product_Status
435,14,Components,Road Frames,"ML Road Frame-W - Yellow, 48",Yellow,48,"R ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
436,14,Components,Road Frames,"ML Road Frame-W - Yellow, 48",Yellow,48,"R ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2021-07-01 00:00:00.000,NULL,Current
437,14,Components,Road Frames,"HL Road Frame - Black, 62",Black,62,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
438,14,Components,Road Frames,"HL Road Frame - Black, 62",Black,62,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2021-07-01 00:00:00.000,NULL,Current
439,14,Components,Road Frames,"HL Road Frame - Black, 44",Black,44,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
440,14,Components,Road Frames,"HL Road Frame - Black, 44",Black,44,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2021-07-01 00:00:00.000,NULL,Current
441,14,Components,Road Frames,"HL Road Frame - Black, 48",Black,48,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
442,14,Components,Road Frames,"HL Road Frame - Black, 48",Black,48,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2021-07-01 00:00:00.000,NULL,Current
443,14,Components,Road Frames,"HL Road Frame - Black, 52",Black,52,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
444,14,Components,Road Frames,"HL Road Frame - Black, 52",Black,52,"R ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2021-07-01 00:00:00.000,NULL,Current
445,22,Clothing,Shorts,"Men's Sports Shorts, S",Black,S,"S ",Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
446,35,Accessories,Panniers,"Touring-Panniers, Large",Grey,NULL,"T ",Touring-Panniers,"Durable, water-proof nylon construction with easy access. Large enough for weekend trips.",2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
447,34,Accessories,Locks,Cable Lock,NA,NULL,"S ",Cable Lock,"Wraps to fit front and rear tires, carrier and 2 keys included.",2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
448,36,Accessories,Pumps,Minipump,NA,NULL,"S ",Minipump,Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.,2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
449,36,Accessories,Pumps,Mountain Pump,NA,NULL,"M ",Mountain Pump,Simple and light-weight. Emergency patches stored in handle.,2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
450,33,Accessories,Lights,Taillights - Battery-Powered,NA,NULL,"R ",Taillight,Affordable light for safe night riding - uses 3 AAA batteries,2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
451,33,Accessories,Lights,Headlights - Dual-Beam,NA,NULL,"R ",Headlights - Dual-Beam,Rechargeable dual-beam headlight.,2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
452,33,Accessories,Lights,Headlights - Weatherproof,NA,NULL,"R ",Headlights - Weatherproof,Rugged weatherproof headlight.,2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
453,22,Clothing,Shorts,"Men's Sports Shorts, M",Black,M,"S ",Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
454,22,Clothing,Shorts,"Men's Sports Shorts, L",Black,L,"S ",Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
455,22,Clothing,Shorts,"Men's Sports Shorts, XL",Black,XL,"S ",Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
456,24,Clothing,Tights,"Women's Tights, S",Black,S,"S ",Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
457,24,Clothing,Tights,"Women's Tights, M",Black,M,"S ",Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
458,24,Clothing,Tights,"Women's Tights, L",Black,L,"S ",Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
459,18,Clothing,Bib-Shorts,"Men's Bib-Shorts, S",Multi,S,"S ",Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
460,18,Clothing,Bib-Shorts,"Men's Bib-Shorts, M",Multi,M,"S ",Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
461,18,Clothing,Bib-Shorts,"Men's Bib-Shorts, L",Multi,L,"S ",Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
462,20,Clothing,Gloves,"Half-Finger Gloves, S",Black,S,"S ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
463,20,Clothing,Gloves,"Half-Finger Gloves, S",Black,S,"S ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2021-07-01 00:00:00.000,NULL,Current
464,20,Clothing,Gloves,"Half-Finger Gloves, M",Black,M,"S ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
465,20,Clothing,Gloves,"Half-Finger Gloves, M",Black,M,"S ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2021-07-01 00:00:00.000,NULL,Current
466,20,Clothing,Gloves,"Half-Finger Gloves, L",Black,L,"S ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
467,20,Clothing,Gloves,"Half-Finger Gloves, L",Black,L,"S ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2021-07-01 00:00:00.000,NULL,Current
468,20,Clothing,Gloves,"Full-Finger Gloves, S",Black,S,"M ",Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
469,20,Clothing,Gloves,"Full-Finger Gloves, M",Black,M,"M ",Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
470,20,Clothing,Gloves,"Full-Finger Gloves, L",Black,L,"M ",Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2020-07-01 00:00:00.000,2016-12-27 00:00:00.000,outdate
471,25,Clothing,Vests,"Classic Vest, S",Blue,S,"S ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",2021-07-01 00:00:00.000,NULL,Current
472,25,Clothing,Vests,"Classic Vest, M",Blue,M,"S ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",2021-07-01 00:00:00.000,NULL,Current
473,25,Clothing,Vests,"Classic Vest, L",Blue,L,"S ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",2021-07-01 00:00:00.000,NULL,Current
474,22,Clothing,Shorts,"Women's Mountain Shorts, S",Black,S,"M ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2021-07-01 00:00:00.000,NULL,Current
475,22,Clothing,Shorts,"Women's Mountain Shorts, M",Black,M,"M ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2021-07-01 00:00:00.000,NULL,Current
476,22,Clothing,Shorts,"Women's Mountain Shorts, L",Black,L,"M ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2021-07-01 00:00:00.000,NULL,Current
477,28,Accessories,Bottles and Cages,Water Bottle - 30 oz.,NA,NULL,"S ",Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,2021-07-01 00:00:00.000,NULL,Current
478,28,Accessories,Bottles and Cages,Mountain Bottle Cage,NA,NULL,"M ",Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,2021-07-01 00:00:00.000,NULL,Current
479,28,Accessories,Bottles and Cages,Road Bottle Cage,NA,NULL,"R ",Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,2021-07-01 00:00:00.000,NULL,Current
480,37,Accessories,Tires and Tubes,Patch Kit/8 Patches,NA,NULL,"S ",Patch kit,"Includes 8 different size patches, glue and sandpaper.",2021-07-01 00:00:00.000,NULL,Current
481,23,Clothing,Socks,"Racing Socks, M",White,M,"R ",Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",2021-07-01 00:00:00.000,NULL,Current
482,23,Clothing,Socks,"Racing Socks, L",White,L,"R ",Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",2021-07-01 00:00:00.000,NULL,Current
483,26,Accessories,Bike Racks,Hitch Rack - 4-Bike,NA,NULL,"S ",Hitch Rack - 4-Bike,"Carries 4 bikes securely; steel construction, fits 2"" receiver hitch.",2021-07-01 00:00:00.000,NULL,Current
484,29,Accessories,Cleaners,Bike Wash - Dissolver,NA,NULL,"S ",Bike Wash,"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.",2021-07-01 00:00:00.000,NULL,Current
485,30,Accessories,Fenders,Fender Set - Mountain,NA,NULL,"M ",Fender Set - Mountain,Clip-on fenders fit most mountain bikes.,2021-07-01 00:00:00.000,NULL,Current
486,27,Accessories,Bike Stands,All-Purpose Bike Stand,NA,NULL,"M ",All-Purpose Bike Stand,Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.,2021-07-01 00:00:00.000,NULL,Current
487,32,Accessories,Hydration Packs,Hydration Pack - 70 oz.,Silver,70,"S ",Hydration Pack,"Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.",2021-07-01 00:00:00.000,NULL,Current
488,21,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",Yellow,S,"S ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2021-07-01 00:00:00.000,NULL,Current
489,21,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",Yellow,M,"S ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2021-07-01 00:00:00.000,NULL,Current
490,21,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",Yellow,L,"S ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2021-07-01 00:00:00.000,NULL,Current
491,21,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",Yellow,XL,"S ",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",2021-07-01 00:00:00.000,NULL,Current
492,16,Components,Touring Frames,"HL Touring Frame - Yellow, 60",Yellow,60,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2021-07-01 00:00:00.000,NULL,Current
493,16,Components,Touring Frames,"LL Touring Frame - Yellow, 62",Yellow,62,"T ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2021-07-01 00:00:00.000,NULL,Current
494,16,Components,Touring Frames,"HL Touring Frame - Yellow, 46",Yellow,46,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2021-07-01 00:00:00.000,NULL,Current
495,16,Components,Touring Frames,"HL Touring Frame - Yellow, 50",Yellow,50,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2021-07-01 00:00:00.000,NULL,Current
496,16,Components,Touring Frames,"HL Touring Frame - Yellow, 54",Yellow,54,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2021-07-01 00:00:00.000,NULL,Current
497,16,Components,Touring Frames,"HL Touring Frame - Blue, 46",Blue,46,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2021-07-01 00:00:00.000,NULL,Current
498,16,Components,Touring Frames,"HL Touring Frame - Blue, 50",Blue,50,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2021-07-01 00:00:00.000,NULL,Current
499,16,Components,Touring Frames,"HL Touring Frame - Blue, 54",Blue,54,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2021-07-01 00:00:00.000,NULL,Current
500,16,Components,Touring Frames,"HL Touring Frame - Blue, 60",Blue,60,"T ",HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2021-07-01 00:00:00.000,NULL,Current
501,9,Components,Derailleurs,Rear Derailleur,Silver,NULL,NULL,Rear Derailleur,Wide-link design.,2021-07-01 00:00:00.000,NULL,Current
502,16,Components,Touring Frames,"LL Touring Frame - Blue, 50",Blue,50,"T ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2021-07-01 00:00:00.000,NULL,Current
503,16,Components,Touring Frames,"LL Touring Frame - Blue, 54",Blue,54,"T ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2021-07-01 00:00:00.000,NULL,Current
504,16,Components,Touring Frames,"LL Touring Frame - Blue, 58",Blue,58,"T ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2021-07-01 00:00:00.000,NULL,Current
505,16,Components,Touring Frames,"LL Touring Frame - Blue, 62",Blue,62,"T ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2021-07-01 00:00:00.000,NULL,Current
506,16,Components,Touring Frames,"LL Touring Frame - Yellow, 44",Yellow,44,"T ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2021-07-01 00:00:00.000,NULL,Current
507,16,Components,Touring Frames,"LL Touring Frame - Yellow, 50",Yellow,50,"T ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2021-07-01 00:00:00.000,NULL,Current
508,16,Components,Touring Frames,"LL Touring Frame - Yellow, 54",Yellow,54,"T ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2021-07-01 00:00:00.000,NULL,Current
509,16,Components,Touring Frames,"LL Touring Frame - Yellow, 58",Yellow,58,"T ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2021-07-01 00:00:00.000,NULL,Current
510,16,Components,Touring Frames,"LL Touring Frame - Blue, 44",Blue,44,"T ",LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2021-07-01 00:00:00.000,NULL,Current
511,12,Components,Mountain Frames,"ML Mountain Frame-W - Silver, 40",Silver,40,"M ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2021-07-01 00:00:00.000,NULL,Current
512,12,Components,Mountain Frames,"ML Mountain Frame-W - Silver, 42",Silver,42,"M ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2021-07-01 00:00:00.000,NULL,Current
513,12,Components,Mountain Frames,"ML Mountain Frame-W - Silver, 46",Silver,46,"M ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2021-07-01 00:00:00.000,NULL,Current
514,6,Components,Brakes,Rear Brakes,Silver,NULL,NULL,Rear Brakes,NULL,2021-07-01 00:00:00.000,NULL,Current
515,15,Components,Saddles,LL Mountain Seat/Saddle,NA,NULL,"M ",LL Mountain Seat/Saddle 2,Synthetic leather. Features gel for increased comfort.,2021-07-01 00:00:00.000,NULL,Current
516,15,Components,Saddles,ML Mountain Seat/Saddle,NA,NULL,"M ",ML Mountain Seat/Saddle 2,Designed to absorb shock.,2021-07-01 00:00:00.000,NULL,Current
517,15,Components,Saddles,HL Mountain Seat/Saddle,NA,NULL,"M ",HL Mountain Seat/Saddle 2,Anatomic design for a full-day of riding in comfort. Durable leather.,2021-07-01 00:00:00.000,NULL,Current
518,15,Components,Saddles,LL Road Seat/Saddle,NA,NULL,"R ",LL Road Seat/Saddle 1,Lightweight foam-padded saddle.,2021-07-01 00:00:00.000,NULL,Current
519,15,Components,Saddles,ML Road Seat/Saddle,NA,NULL,"T ",ML Road Seat/Saddle 2,Rubber bumpers absorb bumps.,2021-07-01 00:00:00.000,NULL,Current
520,15,Components,Saddles,HL Road Seat/Saddle,NA,NULL,"R ",HL Road Seat/Saddle 2,Lightweight kevlar racing saddle. Leather.,2021-07-01 00:00:00.000,NULL,Current
521,15,Components,Saddles,LL Touring Seat/Saddle,NA,NULL,"T ",LL Touring Seat/Saddle,"Comfortable, ergonomically shaped gel saddle.",2021-07-01 00:00:00.000,NULL,Current
522,15,Components,Saddles,ML Touring Seat/Saddle,NA,NULL,"T ",ML Touring Seat/Saddle,New design relieves pressure for long rides.,2021-07-01 00:00:00.000,NULL,Current
523,15,Components,Saddles,HL Touring Seat/Saddle,NA,NULL,"T ",HL Touring Seat/Saddle,Cut-out shell for a more comfortable ride.,2021-07-01 00:00:00.000,NULL,Current
524,12,Components,Mountain Frames,"LL Mountain Frame - Silver, 42",Silver,42,"M ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2021-07-01 00:00:00.000,NULL,Current
525,12,Components,Mountain Frames,"LL Mountain Frame - Silver, 44",Silver,44,"M ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2021-07-01 00:00:00.000,NULL,Current
526,12,Components,Mountain Frames,"LL Mountain Frame - Silver, 48",Silver,48,"M ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2021-07-01 00:00:00.000,NULL,Current
527,12,Components,Mountain Frames,"LL Mountain Frame - Silver, 52",Silver,52,"M ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2021-07-01 00:00:00.000,NULL,Current
528,37,Accessories,Tires and Tubes,Mountain Tire Tube,NA,NULL,"M ",Mountain Tire Tube,Self-sealing tube.,2021-07-01 00:00:00.000,NULL,Current
529,37,Accessories,Tires and Tubes,Road Tire Tube,NA,NULL,"R ",Road Tire Tube,Conventional all-purpose tube.,2021-07-01 00:00:00.000,NULL,Current
530,37,Accessories,Tires and Tubes,Touring Tire Tube,NA,NULL,"T ",Touring Tire Tube,General purpose tube.,2021-07-01 00:00:00.000,NULL,Current
531,12,Components,Mountain Frames,"LL Mountain Frame - Black, 42",Black,42,"M ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2021-07-01 00:00:00.000,NULL,Current
532,12,Components,Mountain Frames,"LL Mountain Frame - Black, 44",Black,44,"M ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2021-07-01 00:00:00.000,NULL,Current
533,12,Components,Mountain Frames,"LL Mountain Frame - Black, 48",Black,48,"M ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2021-07-01 00:00:00.000,NULL,Current
534,12,Components,Mountain Frames,"LL Mountain Frame - Black, 52",Black,52,"M ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2021-07-01 00:00:00.000,NULL,Current
535,37,Accessories,Tires and Tubes,LL Mountain Tire,NA,NULL,"M ",LL Mountain Tire,"Comparible traction, less expensive wire bead casing.",2021-07-01 00:00:00.000,NULL,Current
536,37,Accessories,Tires and Tubes,ML Mountain Tire,NA,NULL,"M ",ML Mountain Tire,"Great traction, high-density rubber.",2021-07-01 00:00:00.000,NULL,Current
537,37,Accessories,Tires and Tubes,HL Mountain Tire,NA,NULL,"M ",HL Mountain Tire,"Incredible traction, lightweight carbon reinforced.",2021-07-01 00:00:00.000,NULL,Current
538,37,Accessories,Tires and Tubes,LL Road Tire,NA,NULL,"R ",LL Road Tire,Same great treads as more expensive tire with a less expensive wire bead casing.,2021-07-01 00:00:00.000,NULL,Current
539,37,Accessories,Tires and Tubes,ML Road Tire,NA,NULL,"R ",ML Road Tire,Higher density rubber.,2021-07-01 00:00:00.000,NULL,Current
540,37,Accessories,Tires and Tubes,HL Road Tire,NA,NULL,"R ",HL Road Tire,Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.,2021-07-01 00:00:00.000,NULL,Current
541,37,Accessories,Tires and Tubes,Touring Tire,NA,NULL,"T ",Touring Tire,High-density rubber.,2021-07-01 00:00:00.000,NULL,Current
542,13,Components,Pedals,LL Mountain Pedal,Silver/Black,NULL,"M ",LL Mountain Pedal,Expanded platform so you can ride in any shoes; great for all-around riding.,2021-07-01 00:00:00.000,NULL,Current
543,13,Components,Pedals,ML Mountain Pedal,Silver/Black,NULL,"M ",ML Mountain Pedal,"Lightweight, durable, clipless pedal with adjustable tension.",2021-07-01 00:00:00.000,NULL,Current
544,13,Components,Pedals,HL Mountain Pedal,Silver/Black,NULL,"M ",HL Mountain Pedal,Stainless steel; designed to shed mud easily.,2021-07-01 00:00:00.000,NULL,Current
545,13,Components,Pedals,LL Road Pedal,Silver/Black,NULL,"R ",LL Road Pedal,Clipless pedals - aluminum.,2021-07-01 00:00:00.000,NULL,Current
546,13,Components,Pedals,ML Road Pedal,Silver/Black,NULL,"R ",ML Road Pedal,Lightweight aluminum alloy construction.,2021-07-01 00:00:00.000,NULL,Current
547,13,Components,Pedals,HL Road Pedal,Silver/Black,NULL,"R ",HL Road Pedal,Top-of-the-line clipless pedals with adjustable tension.,2021-07-01 00:00:00.000,NULL,Current
548,13,Components,Pedals,Touring Pedal,Silver/Black,NULL,"T ",Touring Pedal,A stable pedal for all-day riding.,2021-07-01 00:00:00.000,NULL,Current
549,12,Components,Mountain Frames,"ML Mountain Frame-W - Silver, 38",Silver,38,"M ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2021-07-01 00:00:00.000,NULL,Current
550,12,Components,Mountain Frames,"LL Mountain Frame - Black, 40",Black,40,"M ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2021-07-01 00:00:00.000,NULL,Current
551,12,Components,Mountain Frames,"LL Mountain Frame - Silver, 40",Silver,40,"M ",LL Mountain Frame,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",2021-07-01 00:00:00.000,NULL,Current
552,9,Components,Derailleurs,Front Derailleur,Silver,NULL,NULL,Front Derailleur,Wide-link design.,2021-07-01 00:00:00.000,NULL,Current
553,4,Components,Handlebars,LL Touring Handlebars,NA,NULL,"T ",LL Touring Handlebars,Unique shape reduces fatigue for entry level riders.,2021-07-01 00:00:00.000,NULL,Current
554,4,Components,Handlebars,HL Touring Handlebars,NA,NULL,"T ",HL Touring Handlebars,A light yet stiff aluminum bar for long distance riding.,2021-07-01 00:00:00.000,NULL,Current
555,6,Components,Brakes,Front Brakes,Silver,NULL,NULL,Front Brakes,All-weather brake pads; provides superior stopping by applying more surface to the rim.,2021-07-01 00:00:00.000,NULL,Current
556,8,Components,Cranksets,LL Crankset,Black,NULL,NULL,LL Crankset,Super rigid spindle.,2021-07-01 00:00:00.000,NULL,Current
557,8,Components,Cranksets,ML Crankset,Black,NULL,NULL,ML Crankset,High-strength crank arm.,2021-07-01 00:00:00.000,NULL,Current
558,8,Components,Cranksets,HL Crankset,Black,NULL,NULL,HL Crankset,Triple crankset; alumunim crank arm; flawless shifting.,2021-07-01 00:00:00.000,NULL,Current
559,7,Components,Chains,Chain,Silver,NULL,NULL,Chain,Superior shifting performance.,2021-07-01 00:00:00.000,NULL,Current
560,3,Bikes,Touring Bikes,"Touring-2000 Blue, 60",Blue,60,"T ",Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",2021-07-01 00:00:00.000,NULL,Current
561,3,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",Yellow,46,"T ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2021-07-01 00:00:00.000,NULL,Current
562,3,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",Yellow,50,"T ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2021-07-01 00:00:00.000,NULL,Current
563,3,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",Yellow,54,"T ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2021-07-01 00:00:00.000,NULL,Current
564,3,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",Yellow,60,"T ",Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,2021-07-01 00:00:00.000,NULL,Current
